"Source:","http://www.lib.berkeley.edu/MRC/FSM.html"
"
The Free Speech Movement


"
"â€¢149; Sound Recordings: See separate listings for:
"Reviews and articles:"
"â€¢149; Farber, David. ""Making Sense of the Sixties."" (television program reviews) Journal of American History v78, n3 (Dec, 1991):1183.","â€¢149; Leonard, John. ""Making Sense of the Sixties."" (television program reviews) New York v24, n3 (Jan 21, 1991):68 (2 pages).","â€¢149; Moreland, Kim; Ribuffo, Leo; Griggs, Catherine. ""Making Sense of the Sixties."" American Studies International v29, n2 (Oct, 1991):92 (2 pages).","â€¢149; Waters, Harry F. ""Making Sense of the Sixties."" Newsweek v117, n3 (Jan 21, 1991):52.","â€¢149; Zoglin, Richard. ""Making Sense of the Sixties."" (television program reviews) Time v137, n3 (Jan 21, 1991):70.","The Free Speech Movement"
"Mario.","Newsreel clips of Mario Savio addressing student demonstrators during the Free Speech Movement at the University of California in 1964, followed by brief interviews with Mario in 1994 and 1995. Shown in connection with the opening of the Free Speech Movement Cafe, Moffitt Library, University of California, Berkeley on February 3, 2000. 7 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+6837"">Video/C 6837Ж","The Free Speech Movement"
"Mario Savio Memorial Lectures","The Free Speech Movement"
"â€¢149; Molly Ivins: October 7, 2004
â€¢149; Ѭ href=""http://webcast.berkeley.edu/event_details.php?webcastid=10035"">View it with RealPlayerЖ","â€¢149; Christopher Hitchens & Adam Hochschild:November 22, 2002
â€¢149; Ѭ href=""http://webcast.berkeley.edu/event_details.php?webcastid=9891"">View it with RealPlayerЖ","The Free Speech Movement"
"[Savio, Mario] ACLU Sonoma County Chapter Meeting, 2/24/95","Mario Savio presents the keynote address at a meeting of members of the Sonoma County Chapter of the ACLU about political trends in California (circa. 1995) concerning resistance to anti-immigrant legislation and the gutting of affirmative action programs. Recorded on February 24, 1995 at an ACLU of Sonoma County dinner in Sebastapol, California.  ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X1355"">DVD X1355Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+MM1232"">Video/C MM1232Ж","The Free Speech Movement"
"[Savio, Mario] Graduation speech, Sidwell Friends School","A commencement address delivered by Mario Savio at his son Nadav's high school graduation from Sidwell Friends School in Washington, D.C. Presented on June 10, 1988. 33 min.  ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X1353"">DVD X1353Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+MM1230"">Video/C MM1230Ж","The Free Speech Movement"
"[Savio, Mario] Reflections on the Free Speech Movement: Mario Savio.","Mario Savio addresses students in a History of Consciousness Class at the University of California, Santa Cruz. Speech followed by questions from the audience. Presented on November 15, 1995. 86 min. ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X1352"">DVD X1352Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+MM 1229"">vhs MM 1229Ж","The Free Speech Movement"
"Student Activism in the 1960's. Part 2","Sound and silent television news film clips of college student activism in the 1960's. Includes student anti-discrimination demonstrations, sit-in and arrests at a Cadillac dealership in San Francisco, Free Speech Movement rallies in Sproul Plaza at the University of California, Berkeley with interview with Nina Spitzer, FSM organizer; FSM rally on November 10, 1964 in response to the Regents vote on disciplinary actions for FSM participants; Joan Baez singing and discussing her attendance at the rally and an interview with Mario Savio commenting on the Regents vote. KRON-TV, 1964. 26 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+5712"">Video/C 5712Ж","The Free Speech Movement"
"Student Activism in the 1960's. Part 3","Sound and silent television news film clips of the Free Speech Movement at the University of California, Berkeley in 1964. Includes scenes of Dec. 7, 1964 special convocation at the Greek Theater with excerpts from a speech by Professor Robert Scalapino and president Clark Kerr; scenes of Mario Savio being restrained from speaking; Art Goldberg, FSM leader addressing the Greek Theater crowd; Savio addressing the press after the Greek Theater incident; Jack Weinberg addressing the rally after the Regent's vote. Unidentified African American civil rights leader praises student activism at Berkeley and involvement in civil rights movement; anti-communist folksinger; brief interviews with anti-FSM individials. KRON-TV, 1964. 21 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+5713"">Video/C 5713Ж","The Free Speech Movement"
"Taking Part: Free Speech Movement and the Legacy of Social Protest","A conference presented on April 13-14, 2001 in conjuction with the completion of the Free Speech Movement Digital Archive Project of the Bancroft Library, University of California, Berkeley. The conference that revisits the social context and lasting legacy of the 1960s Free Speech Movement at UCB.","â€¢149; Part 1: Freedom Summer, the Free Speech Movement and the emerging Left. The panel of four former FSM activists examine the relationship between the various social movements of the 60s as they intersected with the Free Speech Movement including the emerging civil rights movement, the beginnings of Black power and the new emerging political left. Concludes with questions from the audience. Panel: Robert P. Moses, Battina Aptheker, Jack Weinberg, Steve Weissman. 2001. 160 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+7917"">Video/C 7917Ж","â€¢149; Part 2: The Vietnamization of the Berkeley Campus. The panel of speakers examine the conjuncture between the Free Speech Movement and the escalating nationwide protest against the Vietnam War. Concludes with questions from the audience. Panel: Marilyn Milligan (as read by Lynn Hollander Savio), Orville Schell, Peter Dale Scott, Leon Wofsy. 2001. 102 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+7918"">Video/C 7918Ж","â€¢149; Part 3: Movements in Education Reform and Experimentation. The panel of speakers address the question: What impact did the Free Speech Movement have on educational reform and experimental educational programs? Concludes with questions from the audience. Panel: Charles P. Henry, Nigel Young, Carlos Munoz. 2001. 89 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+7919"">Video/C 7919Ж","â€¢149; Part 4: The New Left: Language and Politics. The panel of former FSM activists address the impact of the emerging new left political idealogies of the 1960s and its interconnections with the Free Speech Movement. Concludes with questions from the audience. Panel: Wini Breines, Rebecca Klatch, Jeff Lustig, Sheldon Wolin. 2001. 99 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+7920"">Video/C 7920Ж","â€¢149; Part 5: The Contested Field of Free Speech. In this final segment two noted scholars of civil liberties survey the progress, or lack of progress, for free speech in the United States in the past ten years. Concludes with questions from the audience. Speakers: Nadine Strossen, Richard Delgado. 2001. 90 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+7921"">Video/C 7921Ж","The Free Speech Movement"
"The Torch is Passed.","SLATE is a student political party which was active at the University of California, Berkeley in the late 50's and early 60's. Former members, gathered for a 25th anniversary reunion, reflect on the party's values and actions. 30 min. ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X9018"">DVD X9018Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+2276"">Video/C 2276Ж","The Free Speech Movement"
"U.C. Student Demonstrations, 1964","Panel 1: Adrian Kragen, David Louisell, Scott Keech, Martin Roysher...[et al.]. (26 min.); Panel 2: Willie Brown, Albert Lipawsky, Marshall Krause ...[et al.] Taped response by Edmund G. Brown. Moderator: Cap Weinberger (26 min.). Pt. 3. Audience questions (21 min.). Part 1 is a panel discussion between journalists, professors, and students concerning how the press has handled and interpretated the controversies surrounding the Free Speech Movement demonstrations at the University of California, Berkeley. In Part 2 a panel of professors, attorneys, students and state officials examine the role of the State of California as it responds to the issue. Concludes with panel members fielding questions from the audience. Originally shown on the KQED Television Program, Profile Bay Area. ; 
","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+7362"">DVD 7362Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+5509"">Video/C 5509Ж","The Free Speech Movement"
"Where's Mario?","Interviews with current students and others in Sproul Plaza at the University of California, Berkeley concerning their knowledge of Mario Savio and the Free Speech Movement which occurred on that location in the mid 1960s. Includes historical footage of Mario Savio, Free Speech demonstrations and televised responses of university and government officials. Directed by Javier Alvarez, Lauren Espineli [UCB Student film]. 1998. 11 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+5491"">Video/C 5491Ж","The Free Speech Movement"
"We Who Believe in Freedom Cannot Rest: A History of the Berkeley Student Movement.","History of the Berkeley student movement through photographs and narration. Script written by Robby Cohen, Michael Laslett, Kerry Nelson.  [preservation copy] 

â€¢149;Ѭ href=""http://sunsite.berkeley.edu/videodir/asx2/wewhobelive.asx"">View this video onlineЖ 
Requires Ѭ href=""http://www.microsoft.com/windows/windowsmedia/default.mspx"">Windows Media PlayerЖ or Ѭ href=""http://www.microsoft.com/windows/windowsmedia/player/wmcomponents.mspx"">Flip4MacЖ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+7647"">DVD 7647Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+1743"">Video/C 1743Ж","The Free Speech Movement"
"[Williams, Arleigh Taber] Dean of Students Arleigh Williams: The Free Speech Movement and the Six Years War, 1964-1970: Oral History Transcript","Interviews conducted by Germaine LaBerge; introductions by Ray Colvig and Frank Thatcher. Berkeley, Calif.: University of California, c1990. Williams directed student activities for the ASUC (1957-1959)before becoming dean of men at Berkeley. He witnessed the beginnings of the Free Speech Movement as the Bancroft Avenue strip became a testing ground for student activists in the 1960s. He speaks about the ideals of the students and their protests in connection with free speech, the Vietnam War, and People's Park. It was his responsibility to carry out the administration's policies and often mete out discipline. His fairness and willingness to listen brought a balance to many difficult situations. In addition, he describes a typical day in the Dean of Students Office, focusing on the needs of students--tutorial help, housing, child care, access for physically disabled, transportation, etc. He also discusses his relationships with Chancellors Edward Strong, Roger Heyns, and Albert Bowker. Ruth Williams, the dean's wife, contributes a family perspective on the Free Speech Movement. She was president of Faculty Wives and an active participant in student work throughout her husband's career at the University.
NOTE: This manuscript is made available for research purposes only. All publication rights are reserved to The Bancroft Library of the University of California, Berkeley. Requests for permission to quote for publication should be addressed to the Regional Oral History Office, The Bancroft Library, University of California, Berkeley. UCB Bancroft BANC MSS 91/102 c; UCB Bancroft Phonotape 2296 C:1-12; UCB Bancroft Phonotape 2944 C
","The Free Speech Movement"
"Ѭ href=""#top"">To the topЖ

","The Free Speech Movement"
