"Source:","http://www.lib.berkeley.edu/MRC/journalistsmovies.html"
"
Journalists & the Media in the Movies
"Almost Famous(2000)","Directed by Cameron Crowe. Cast: Cast: Billy Crudup, Frances McDormand, Kate Hudson, Jason Lee, Patrick Fugit, Anna Paquin, Fairuza Balk, Noah Taylor, Philip Seymour Hoffman. It's the opportunity of a lifetime when teenage reporter William Miller lands an assignment from Rolling Stone magazine. Despite the objections of his protective mother, William hits the road with an up-and-coming rock band and finds there's a lot more to write home about than the music. 124 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+1106"">DVD 1106Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0181875/"">Credits and other information from the Internet Movie DatabaseЖ


â€¢149;Awards
â€¢149;Broadcast Film Critics Association Awards - Best Supporting Actress (Frances McDormand); Breakthrough Artist (Kate Hudson)
â€¢149;Golden Globes, USA - Best Motion Picture - Comedy/Musical; Best Supporting Actress (Kate Hudson)
â€¢149;Los Angeles Film Critics Association Awards - Best Supporting Actress (Frances McDormand)



Reviews and articles:

â€¢149; Bozza, Anthony. ""A Boy's Life (in Sex, Drugs and Rock & Roll)."" Rolling Stone, Oct2000, Issue 851, p62, 6p Ѭ href=""http://search.ebscohost.com/login.aspx?direct=true&db=a9h&AN=3679158&site=ehost-live"">Full-text of this article / review is available:UC users onlyЖ
â€¢149;Crowe, Cameron. ""Almost Famous."" Literary Cavalcade, Feb2001, Vol. 53 Issue 5, p19, 3p Ѭ href=""http://search.ebscohost.com/login.aspx?direct=true&db=a9h&AN=4063193&site=ehost-live"">Full-text of this article / review is available:UC users onlyЖ
â€¢149;Doherty, Thomas. ""Almost Famous."" Cineaste, 2000, Vol. 26 Issue 1, p50, 3p Ѭ href=""http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:iipa:&rft_dat=xri:iipa:article:citation:iipa00153472"">Full-text of this article / review is available:UC users onlyЖ
â€¢149;Olsen, Mark. ""The Uncool."" Film Comment, Sep/Oct2000, Vol. 36 Issue 5, p61, 5p Ѭ href=""http://search.ebscohost.com/login.aspx?direct=true&db=a9h&AN=4044228&site=ehost-live"">Full-text of this article / review is available:UC users onlyЖ



See also:
â€¢149;Crowe, Cameron. Almost famous / Cameron Crowe. London ; New York : Faber and Faber, 2000. (Main (Gardner) Stacks PN1997 .A3248 2000)


","Journalists & the Media in the Movies"
"Anchorman: The Legend of Ron Burgundy (1993)","Director, Adam McKay. Cast: Will Ferrell, Christina Applegate, Paul Rudd, Steve Carell, David Koechner, Chris Parnell, Kathryn Hahn, Fred Armisen, Fred Willard. It's the 70's and Ron Burgundy is the king of San Diego. He's the most popular news anchor in town. He and his all male news team rule the city with their sauve looks, minimal IQ's and unbelievably bad hair. In Ron's world, women don't belong in the newsroom. So when rising star reporter Veronica Corningstone fills in for Ron one night and the ratings soar, it becomes more than a battle ... it becomes war. Special features: Outrageous bloopers and outtakes; over 15 minutes of side-splitting deleted scenes; Bill Kurtis interviewing Ron Burgundy; Ron Burgundy Biography - an A & E special; Ron Burgundy's MTV Music Award interviews; ""Afternoon delight"" music video; behind-the-scenes of ""Afternoon delight"" music video; ESPN audition. 102 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+6444"">DVD 6444Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0357413/)"">Credits and other information from the Internet Movie DatabaseЖ","Journalists & the Media in the Movies"
"The Bang Bang Club (Canada | South Africa, 2010)","Directed by Steven Silver. Cast: Ryan Phillippe, Malin Akerman, Taylor Kitsch. As apartheid comes to a violent end in South Africa, four fearless combat photographers, bonded by their friendship and a sense of purpose, risk their lives to capture the bloody struggle and expose the truth. Based on true-life experiences. Based on the book by Greg Marinovich and João Silva. 108 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X6195"">DVD X6195Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt1173687/"">Credits and other information from the Internet Movie DatabaseЖ","Journalists & the Media in the Movies"
"Being There (1979)","Directed by Hal Ashby. Cast: Peter Sellers, Shirley MacLaine, Jack Warden, Melvyn Douglas, Richard Dysart, Richard Basehart. Circumstances propel a feeble-minded gardener, whose entire knowledge of life comes from watching television, into becoming adviser to a powerful but dying tycoon. Based on the novel by Jerzy Kosinski. 130 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+9640"">DVD 9640Ж","â€¢149;Ѭ href=""http://us.imdb.com/Title?0078841"">Credits and other information from the Internet Movie DatabaseЖ
Reviews and articles:

â€¢149;Ashby, Hal. Hal Ashby : interviews / edited by Nick Dawson. Jackson : University Press of Mississippi, c2010. (Moffitt PN1998.3.A7635 A5 2010)
â€¢149;Beach, Christopher. The films of Hal Ashby / Christopher Beach. Detroit : Wayne State University Press, c2009. (Ѭ href=""http://site.ebrary.com/lib/berkeley/Doc?id=10499891"">Full-text available onlineЖ [UC Berkeley users only]; Print: Main (Gardner) Stacks PN1998.3.A7635 B43 2009)
â€¢149;Dawson, Nick. Being Hal Ashby : life of a Hollywood rebel / Nick Dawson. Lexington, Ky. : The University Press of Kentucky, c2009. (Main (Gardner) Stacks PN1998.3.A7635 D39 2009)
â€¢149;Haspel, Paul. ""Being There in the Nation's Capital: Hal Ashby's Subversive Take on the Washington, D.C., Movie."" Post Script, Fall2010, Vol. 30 Issue 1, p3-20, 18p Ѭ href=""http://search.ebscohost.com/login.aspx?direct=true&db=f3h&AN=61465427&site=ehost-live"">Full-text of this article / review is available:UC users onlyЖ
â€¢149; James, Nick. ""Being There."" Sight and Sound, vol. 7, no. 10, pp. 6-9, Fall 1997.
â€¢149;Lazar, Mary. ""Jerzy Kosinski's Being There, Novel and Film: Changes Not by Chance."" College Literature 31.2, Spring 2004
â€¢149; Lupack, Barbara Tepa. ""Chance Encounters: Bringing Being There to the Screen."" In: Critical essays on Jerzy Kosinski / edited by Barbara Tepa Lupack. New York : G.K. Hall ; London : Prentice Hall International, c1998. (Main Stack PS3561.O8.Z62 1998)
â€¢149; Lupack, Barbara Tepa. ""Hit or Myth: Jerzy Kosinski's Being There."" New Orleans Review, vol. 13, no. 2, pp. 58-68, Summer 1986.
â€¢149; Willson, Robert F., Jr. ""Being There at the End."" Literature/Film Quarterly, vol. 9, no. 1, pp. 59-65, 1981.
Ѭ href=""http://search.ebscohost.com/login.aspx?direct=true&db=a9h&AN=6906709&site=ehost-live"">Full-text of this article / review is available:UC users onlyЖ

","Journalists & the Media in the Movies"
"Big Brown Eyes(1936)","Directed by Raoul Walsh. Cast: Cary Grant, Joan Bennett, Walter Pidgeon, Lloyd Nolan. A precocious newspaper reporter (Joan Bennett) and an unusually motivated detective (Cary Grant) take on a case of insurance fraud, hidden identities and murder! Based on the 'Liberty magazine' Stories 'Hahsit Babe' and 'Big Brown Eyes' by James Edward Grant. 77 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X2453"">DVD X2453Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0027357/"">Credits and other information from the Internet Movie DatabaseЖ","Journalists & the Media in the Movies"
"The Big Clock (1948)","Directed by John Farrow. Cast: Ray Milland, Charles Laughton, Maureen O'Sullivan, George Macready, Rita Johnson, Elsa Lanchester, Harold Vermilyea. A hotshot crime magazine editor inadvertently becomes the subject of a murder investigation after spending an evening with his boss' mistress. She ends up dead and he is being framed by the actual killer. As his competent staff scurries for clues the description they uncover of the murderer matches himself! 95 min. ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+2745"">DVD 2745Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1879"">vhs 999:1879Ж","â€¢149;Ѭ href=""%20http://us.imdb.com/title/tt0040160/"">Credits and other information from the Internet Movie DatabaseЖ","Ѭ href=""http://www.lib.berkeley.edu/MRC/Noirbib.html#bigclock"">See separate bibliography of reviews and articles about this filmЖ
","Journalists & the Media in the Movies"
"Blonde Ice(1948)","Directed by Jack Bernhard. Cast: Leslie Brooks, Robert Paige, Michael Whalen, Walter Sande, John Holland, James Griffith, David Leonard. The bizarre tale of a beautiful society columnist whose desire for money and position turn her into a serial killer...a story most Hollywood studios of the 1940's wouldn't touch. From the novel Once too often by Whitman Chambers. 74 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X971"">DVD X971Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0041187/"">Credits and other information from the Internet Movie DatabaseЖ
","Journalists & the Media in the Movies"
"Blood on the Sun (1945)","Director: Frank Lloyd. Cast: James Cagney, Sylvia Sidney, Porter Hall, Wallace Ford, Rosemary De Camp, Robert Armstrong, John Emery, Leonard Strong, John Halloran. 94 min. An American newspaper editor working in pre-World War II Japan tries to expose the menace of a Japanese militarist plan for world conquest. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+7128"">DVD 7128Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0037547/"">Credits and other information from the Internet Movie DatabaseЖ","Journalists & the Media in the Movies"
"Broadcast News (1987)","Directed by James L. Brooks. Cast: William Hurt, Albert Brooks, Holly Hunter, Robert Prosky, Joan Cusack. Tom Grunick is the perfect modern anchorman, with charm and good looks but no background for the job. Jane Craig, the brilliant producer, has the job of trying to make Tom look like a newsman. Then there is Aaron Altman, a dedicated reporter, utterly devoid of on-camera charisma, and jealous of Tom's success - with the public and Jane. 132 min. ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+5359"">DVD 5359Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:2420"">vhs 999:2420Ж","â€¢149;Ѭ href=""%20http://us.imdb.com/Title?0092699"">Credits and other information from the Internet Movie DatabaseЖ

","Ѭ href=""http://www.lib.berkeley.edu/MRC/journalistsbib.html#broadcastnews"">See separate bibliography of reviews and articles about this filmЖ

Reviews and articles:
â€¢149;Brooks, James L. Broadcast news / James L. Brooks. New York : Vintage Books, 1988. (Main (Gardner) Stacks PN1997 .B7481 1988)


","Journalists & the Media in the Movies"
"Call Northside 777 (1948)","Directed by Henry Hathaway. Cast: James Stewart, Richard Conte, Lee J. Cobb, Helen Walker. Acclaimed for its authenticity, realism and suspense, this documentary-style drama is the powerful true story of a newspaper reporter who corrects a miscarriage of justice. Assigned to investigate a murder case, he uncovers evidence indicating that the convicted man is innocent and then convinces the governor to hold a hearing. Based on articles by James P. McGuire. 111 min. ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+7671"">DVD 7671Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:325"">vhs 999:325Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0040202/"">Credits and other information from the Internet Movie DatabaseЖ
Reviews and articles:

â€¢149;Howard, Maureen. ""You Are There."" In: Beyond document : essays on nonfiction film / edited by Charles Warren. Hanover, NH : University Press of New England, c1996. Main (Gardner) Stacks; Moffitt; PFA PN1995.9.D6 B48 1996)
â€¢149;Lipkin, Steven N. Real Emotional Logic: Film and Television Docudrama as Persuasive Practice Carbondale : Southern Illinois University Press, c2002. pp: 14-27. (PN1995.9.H5 L56 2002)
â€¢149;Mnookin, Jennifer; West, Nancy. ""Theaters of Proof: Visual Evidence and the Law in Call Northside 777."" Yale Journal of Law & the Humanities, Summer 2001 Ѭ href=""http://www.heinonline.org/HOL/Page?handle=hein.journals/yallh13&div=18&collection=journals&set_as_cursor=1&men_tab=srchresults"">Full-text of this article / review is available:UC users onlyЖ
â€¢149;Osteen, Mark. ""Face Plates: T-Men and the Problem of Noir Counterfeiting."" Quarterly Review of Film & Video; Apr2007, Vol. 24 Issue 2, p125-142, 18pѬ href=""http://search.ebscohost.com/login.aspx?direct=true&db=a9h&AN=24404898&site=ehost-live"">Full-text of this article / review is available:UC users onlyЖ
â€¢149;Rosenberg, Norman. ""Law Noir."" In: Legal reelism: movies as legal texts Edited by John Denvir. Urbana: University of Illinois Press, c1996. (Main Stack PN1995.9.J8.L45 1996; Moffitt PN1995.9.J8.L45 1996)


","Journalists & the Media in the Movies"
