"Source:","http://www.lib.berkeley.edu/MRC/imageslatinos.html"
"

LatinosЖ
"The Cisco Kid. Vol. 1, Quarterhorse (1950). The Postmaster (1956).","""Here's adventure! Here's romance! Here's O. Henry's famous Robin Hood of the Old West."" Here's typical, sappy, ""Frito Bandito"" stereotyping from 1950's TV! Starring Duncan Ronaldo and Leo Carillo (as befuddled sidekick Pancho). In this first television series to be produced in color, The Cisco Kid as the ""Robin Hood of the Old West"", stops treachery with incredible stunts and ingenuity with help from his sidekick, Pancho. In Quarterhouse Cisco recovers a valuable stolen racing horse. In The Postmaster a U.S. postal inspector who is investigating robberies is murdered and Cisco must unravel a mystery to apprehend the killer. Starring Leo Carrillo, Duncan Renaldo, Virginia Herrick, Tris Coffin (1st work). Leo Carrillo, Duncan Renaldo, Maris Wrixon, Edward Keane (2nd work). Segments from a television program originally produced 1950-1956. ; 
Reviews and articles:

â€¢149;Foster, David William. ""Of Gay Caballeros and Other Noble Heroes."" Bilingual Review; 2008, Vol. 29 Issue 2/3, p23-44, 22p Ѭ href=""http://search.ebscohost.com/login.aspx?direct=true&db=a9h&AN=57384890&site=ehost-live"">Full-text of this article / review is available:UC users onlyЖ
â€¢149;Keller, Gary D. ""Bilingualism, Biculturalism, and the Cisco Kid Cycle."" Bilingual Review, sep2004-dec2007, Vol. 28 Issue 3, p195-231, 37p Ѭ href=""http://search.ebscohost.com/login.aspx?direct=true&db=f5h&AN=35044234&site=ehost-live"">Full-text of this article / review is available:UC users onlyЖ
â€¢149;Moore, Barbara. ""The Cisco Kid and Friends: The Syndication of Television Series from 1948 to 1952."" Journal of Popular Film & Television, Spring80, Vol. 8 Issue 1, p26-33, 8p


","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+9645"">DVD 9645Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1354"">vhs 999:1354Ж"
"The Cisco Kid","Cast: Duncan Renaldo (Cisco Kid), Leo Carrillo. The Cisco Kid was well known to audiences from numerous films long before the television series. The Cisco Kid and his English-mangling sidekick Pancho traveled the old west in the grand tradition of righting wrongs and fighting injustice wherever they found it, ending each episode with the exclamations, ""Hey, Poncho, Hey, Cisco!"". Segment from a television program originally produced 1950-1956. 
Reviews and articles:

â€¢149;Foster, David William. ""Of Gay Caballeros and Other Noble Heroes."" Bilingual Review; 2008, Vol. 29 Issue 2/3, p23-44, 22p Ѭ href=""http://search.ebscohost.com/login.aspx?direct=true&db=a9h&AN=57384890&site=ehost-live"">Full-text of this article / review is available:UC users onlyЖ
â€¢149;Keller, Gary D. ""Bilingualism, Biculturalism, and the Cisco Kid Cycle."" Bilingual Review, sep2004-dec2007, Vol. 28 Issue 3, p195-231, 37p Ѭ href=""http://search.ebscohost.com/login.aspx?direct=true&db=f5h&AN=35044234&site=ehost-live"">Full-text of this article / review is available:UC users onlyЖ
â€¢149;Moore, Barbara. ""The Cisco Kid and Friends: The Syndication of Television Series from 1948 to 1952."" Journal of Popular Film & Television, Spring80, Vol. 8 Issue 1, p26-33, 8p


","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+9645"">DVD 9645Ж"
"La Ciudad (The City) (1998)","Directed by David Riker. Filmed through intensive collaboration with the New York Latino immigrant community over a five-year period, La Ciudad tells four stories about recently arrived illegal immigrants from Mexico and Latin America to New York City weaving a rich narrative tapestry of present day immigrant life. The film's four stories center on a group of day-laborers scavenging for bricks; two teenagers from the same hometown who meet in the projects and fall in love; a homeless father who tries to enroll his daughter in school; and a garment worker who seeks justice in the sweatshops. 88 min. ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+4833"">DVD 4833Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:2755"">vhs 999:2755Ж","â€¢149; Ѭ href=""http://us.imdb.com/title/tt0168589"">Credits and other information from the Internet Movie DatabaseЖ","Ѭ href=""http://www.lib.berkeley.edu/MRC/LatinoBib.html#cuidad"">See separate bibliography of reviews and articles about this filmЖ"
"Colors (1988)","Directed by Dennis Hopper. Cast: Sean Penn, Robert Duvall, Maria Conchita Alonso, Randy Brooks. Two L.A. cops, one a veteran and one a rookie, try to bring peace to the war raging on the streets of Los Angeles. 127 min. ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+6729"">DVD 6729Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1156"">vhs 999:1156Ж","â€¢149; Ѭ href=""http://www.imdb.com/title/tt0094894/"">Credits and other information from the Internet Movie DatabaseЖ","Ѭ href=""http://www.lib.berkeley.edu/MRC/LatinoBib.html#colors"">See separate bibliography of reviews and articles about this filmЖ"
"Coyote (USA | Mexico, 2007)","Directed by Brian Petersen. Cast: Brian Petersen, Brett Spackman, Carley Adams. Two best friends stumble into an opportunity when a Mexican pal, recently deported, needs their help to get back across the border. The guys see it as a chance to corner the market by smuggling illegal immigrants into the country. 95 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X6968"">DVD X6968Ж","â€¢149; Ѭ href=""hhttp://www.imdb.com/title/tt1090647/"">Credits and other information from the Internet Movie DatabaseЖ
"
"Crash (2004)","Directed by Paul Haggis. Cast: Sandra Bullock, Don Cheadle, Matt Dillon, Jennifer Esposito, William Fichtner, Brendan Fraser, Terrence Howard, Chris ""Ludacris"" Bridges, Thandie Newton, Ryan Phillippe, Larenz Tate. A car accident brings together a group of strangers in Los Angeles in this provocative, unflinching look at the complexities of racial tolerance in contemporary America. 113 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+4298"">DVD 4298Ж","â€¢149; Ѭ href=""http://www.imdb.com/title/tt0375679/"">Credits and other information from the Internet Movie DatabaseЖ
","Ѭ href=""http://www.lib.berkeley.edu/MRC/africanambib2.html#crash"">See separate bibliography of reviews and articles about this filmЖ"
"Crossing Numbers(2007)","Directed by Abel Gonzalez. Cast: Stephan Early, Pedro Pano, Merlin Froyd. What if the US Border Patrol and the Mexican Police find the corpse of an illegal alien lying right on the border line? Who would take the case? Based on true events, this dark comedy examines the indifference of the institutions towards the humanitarian crisis on the US/Mexican Border. Presented at the International Latino Film Festival held in the San Francisco Bay Area. 12 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X6954"">DVD X6954Ж","â€¢149; Ѭ href=""http://www.imdb.com/title/tt1135483/"">Credits and other information from the Internet Movie DatabaseЖ
"
"Crossing Over (2009)","Directed by Wayne Kramer. Cast: Harrison Ford, Ashley Judd, Ray Liotta, Alice Braga, Jim Sturgess, Cliff Curtis. An immigration officer must protect the U.S. border in Los Angeles from those trying to pursue the American Dream, as those around him try to break the rules by fraud, blackmail, and work-site enforcement. 113 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X4181"">DVD X4181Ж","â€¢149; Ѭ href=""http://www.imdb.com/title/tt0924129/"">Credits and other information from the Internet Movie DatabaseЖ
"
"Crossover Dreams (1985)","Directed by León Ichaso. Cast: Rubén Blades, Shawn Elliot, Elizabeth Peña, Tom Signorelli, Frank Robles. A bittersweet comedy about a Slasa singer who strives to cross-over into the pop music mainstream. He shafts everyone he meets on his way to the top but when his latest record flops, his career starts going downhill. 85 min. ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X6382"">DVD X6382Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:2575"">vhs 999:2575Ж","â€¢149; Ѭ href=""http://us.imdb.com/title/tt0088968"">Credits and other information from the Internet Movie DatabaseЖ

Reviews and articles:

â€¢149;Georgakas, Dan. ""Crossover Dreams."" Cineaste; 1986, Vol. 14 Issue 3, p59-59,
â€¢149;Willis, Sharon. ""Race on the Road: Crossover Dreams."" In: The road movie book / edited by Steven Cohan and Ina Rae Hark. London ; New York : Routledge, 1997. (Ѭ href=""http://sunsite.berkeley.edu:8080/librarysurvey/library.survey.logic?refUrl=http%3A%2F%2Fsite%2Eebrary%2Ecom%2Flib%2Fberkeley%2FDoc%3Fid%3D10017748"">Full text available onlineЖ [UCB users only]; Print: Main (Gardner) Stacks PN1995.9.R63 R63 1997)

"
"A Day Without a Mexican (USA / Mexico / Spain, 2004)","Directed by Sergio Arau. Cast: Yarelli Arizmendi, John Getz, Maureen Flannigan, Muse Watson, Fernando Arau, Eduardo Palomo. California awakens one day to discover that one third of its population has vanished. A peculiar pink fog surrounds the state and communication outside its boundaries has completely shut down. As the day progresses, it becomes apparent the sole characteristic linking the missing 14 million is their Hispanic heritage. Special features: the making-of 'A day without a Mexican'; filmmaker commentary; music video ""Frijoleros"" by Molatov; outtakes; music video ""Sin decir adios"" by Los Yoguis; the original short that inspired the film; original theatrical trailers & TV spots. Based on ""A day without a Mexican, a mockumentary"" by Yarelli Arizmendi and Sergio Arau. 95 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+3148"">DVD 3148Ж","â€¢149; Ѭ href=""http://us.imdb.com/title/tt0377744/"">Credits and other information from the Internet Movie DatabaseЖ

Reviews and articles:

â€¢149;Marambio, John L.; Tew, Chad. ""Clash in Paradise: A Fantasy Theme Analysis of A Day Without a Mexican."" The Journal of American Culture. Dec 2006. Vol. 29, Iss. 4; p. 475 (18 pages)Ѭ href=""http://search.ebscohost.com/login.aspx?direct=true&db=a9h&AN=22838380&site=ehost-live"">Full-text of this article / review is available:UC users onlyЖ
â€¢149;Slaughter, Stephany. ""(In)visibilities, (De)humanizations and Globalizations: The Migrant Body in Border Film of the 2000s."" FIAR: Forum for Inter-American Research; Jul2010, Vol. 3 Issue 2, p93-123, 30p Ѭ href=""http://www.interamerica.de/index.php?option=com_content&view=article&id=77%3Avolume32slaughter&catid=21%3Avol-3-no-1&Itemid=32&lang=en"">Full-text of this article / review is available:Ж

"
"Desperado (1995)","Directed by Robert Rodriguez. Cast: Antonio Banderas, Joaquim de Almeida, Salma Hayek, Steve Buscemi, Cheech Marin, Quentin Tarantino. In this sequel to the film El Mariachi a mysterious mariachi player seeks vengeance against the men who murdered his girlfriend. 104 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+3937"">DVD 3937Ж","â€¢149; Ѭ href=""http://www.imdb.com/title/tt0112851/"">Credits and other information from Internet Movie DatabaseЖ
"
"Diez (2005)","Directed by Immanuel Martin. Cast: Ben Soriano, Juana Samayoa, Ali Allie, Sonja Starkovich, Araceli Gonzalez. 'Diez' follows the story of Luis, a hard working Mexican immigrant in San Francisco's Mission District. When Luis finds a rare and expensive Eames chair for ten dollars at a yard sale, his world intersects with that of the chair. In a neighborhood where people struggle to make a living, Luis must decide what he should do with the chair. 'Diez' shows the many different realities that exist the same neighborhood and the contrasting values that accompany them. Presented at the International Latino Film Festival held in the San Francisco Bay Area. 20 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X3720"">DVD X3720Ж","â€¢149; Ѭ href=""http://www.imdb.com/title/tt0427151/"">Credits and other information from Internet Movie DatabaseЖ
"
"Down Argentine Way (1940)","Directed by Irving Cummings. Cast: Don Ameche, Betty Grable, Carmen Miranda, Charlotte Greenwood, J. Carroll Naish, Henry Stephenson, Katharine (Kay) Aldridge, Leonid Kinskey, Chris-Pin Martin, Nicholas Brothers. A musical romance about Glenda, a rich New Yorker who collects fine horses and Ricardo, an Argentine rancher renowned for his prize jumpers. Their families have been feuding for years so they have to conduct a Romeo and Juliet romance. Special features: Commentary soundtrack by film historian Sylvia Stoddard; featurette ""Betty Grable: behind the pin-up""; photo gallery; 4 lobby cards; theatrical trailer; trailer for Betty Grable film ""The Dolly sisters."" 88 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+7485"">DVD 7485Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0032410/"">Credits and other information from the Internet Movie DatabaseЖ
Reviews and articles:

â€¢149;Freire-Medeiros, Bianca ""Star in The House of Mirrors: Contrasting Images of Carmen Miranda in Brazil and the United States."" Limina, 2006, Vol. 12, p21-29, 9p Ѭ href=""http://search.ebscohost.com/login.aspx?direct=true&db=hlh&AN=21147867&site=ehost-live"">Full-text of this article / review is available:UC users onlyЖ
â€¢149;O'Nell, Brian. ""Carmen Miranda: The High Price of Fame and Bananas."" In: Latina legacies : identity, biography, and community / edited by Vicki L. Ruiz and Virginia Sánchez New York : Oxford University Press, 2005. ( Main (Gardner) Stacks E184.S75 L36245 2005; Chicano Studies HQ1050 .L287 2005) USE ONLY
â€¢149;Roberts, Shari. """"The Lady in the Tutti-Frutti Hat"": Carmen Miranda, a Spectacle of Ethnicity."" Cinema Journal, Vol. 32, No. 3 (Spring, 1993), pp. 3-23 Ѭ href=""http://www.jstor.org/stable/1225876"">Full-text of this article / review is available:UC users onlyЖ
â€¢149;Swanson, Philip. ""Going Down on Good Neighbours: Imagining América in Hollywood Movies of the 1930s and 1940s (Flying Down to Rio and Down Argentine Way)."" Bulletin of Latin American Research, Jan2010, Vol. 29 Issue 1, p71-84, 14p; Ѭ href=""http://search.ebscohost.com/login.aspx?direct=true&db=a9h&AN=45694039&site=ehost-live"">Full-text of this article / review is available:UC users onlyЖ
â€¢149;Woll, Allen L. ""Hollywood's Good Neighbor Policy: The Latin Image In American Film, 1939-1946."" Journal of Popular Film Issue: 3:4 (1974:Fall) p.278 Ѭ href=""http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pao-us:&rft_dat=xri:pao:article:c432-1974-003-04-000001:1"">Full-text of this article / review is available:UC users onlyЖ

"
"Duel in the Sun (1946)","Directed by King Vidor. Cast: Jennifer Jones, Joseph Cotten, Gregory Peck, Lionel Barrymore, Herbert Marshall, Lillian Gish, Walter Huston, Charles Bickford. When her father is hanged for shooting his wife and her lover, half-breed Pearl Chevez (Jennifer Jones!) goes to live with distant relatives in Texas. Welcomed by Laura Belle and her elder lawyer son Jesse, she meets with hostility from the ranch-owner himself, wheelchair-bound Senator, and with lustful interest from womanising unruly younger brother Lewt. Almost at once, already existing family tensions are exacerbated by her presence and the way she is physically drawn to Lewt. 131 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+6689"">DVD 6689Ж","â€¢149; Ѭ href=""http://imdb.com/title/tt0038499/"">Credits and other information from Internet Movie DatabaseЖ

Ѭ href=""http://www.lib.berkeley.edu/MRC/LatinoBib.html#duel"">See separate bibliography of reviews and articles about this filmЖ"
"East of Hope Street (1998)","Directed by Nate Thomas. Cast: Jade Herrera, Roxanne Coyne, Asanio Lara, Greer Bohanon, Magda Rivera, Tim Russ. 15 year old Alicia Montalvo (Herrera) escapes the civil violence in her native El Salvador to live in Los Angeles with her younger brother and crack addicted aunt. Alicia is caught up in the L.A. foster care system where everything that possibly could go wrong, does. Based on true events. Presented at the International Latino Film Festival held in the San Francisco Bay Area. 82 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:3958"">vhs 999:3958Ж","â€¢149; Ѭ href=""http://www.imdb.com/title/tt0157566/"">Credits and other information from Internet Movie DatabaseЖ
"
"El Mariachi(Mexico / USA, 1992)","Directed by Robert Rodriguez. Cast: Carlos Gallardo, Consuelo Gomez, Reinol Martinez, Peter Marquardt. All he wants is to be a mariachi, like his father, his grandfather and his great grandfather before him. But the town he thinks will bring him luck brings only a curse--of deadly mistaken identity. Forced to trade his guitar for a gun, the mariachi is playing for his life. Independent filmmaker, R. Rodriguez financed this film with earnings from a stay in a research hospital using borrowed equipment with no second takes and a talented cast of unknowns. 81 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+3936"">DVD 3936Ж","â€¢149; Ѭ href=""http://us.imdb.com/title/tt0104815/"">Credits and other information from Internet Movie DatabaseЖ","Ѭ href=""http://www.lib.berkeley.edu/MRC/LatinoBib.html#mariachi"">See separate bibliography of reviews and articles about this filmЖ"
"El Norte (1983)","Directed by Gregory Nava. Beginning in the remote mountain jungles of Guatemala, awash with the lushness of nature and the rainbow colors of the Mayans, this highly-acclaimed drama about a brother and sister seeking a better life centers on two young Indians. When their father is killed by government soldiers and their mother taken away, they set out for the ""promised land"" to the north--El Norte. When they finally reach Los Angeles, however, their trials are not over for they are ""illegals"" submerged in an alien culture. 141 min. ; ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+4594"">DVD 4594Ж, Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:268"">vhs 999:268Ж","â€¢149; Ѭ href=""http://us.imdb.com/title/tt0085482/"">Credits and other information from Internet Movie DatabaseЖ


â€¢149;Awards & Honors
â€¢149;Ѭ href=""http://www.loc.gov/film/"">National Film Registry SelectionЖ

","Ѭ href=""http://www.lib.berkeley.edu/MRC/LatinoBib.html#norte"">See separate bibliography of reviews and articles about this filmЖ
","See also:"
"El primo","Directed by Nick Oceano. Cast: Daniel Martin, Manny Montana. Mark, a sheltered teenager, reunites with his tough older cousin Luis, who lives on the rough side of Laredo. Luis decides to break Mark out of his shell by taking him for a night out. Presented at the International Latino Film Festival held in the San Francisco Bay Area. 16 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X4042"">DVD X4042Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt1153695/"">Credits and other information from the Internet Movie DatabaseЖ"
"El Súper (1979)","Directed by L. Ichaso. & Orlando Jimenez-Leal. A humorous and touching view of Cuban exiles living in a basement apartment during a snowy winter in New York. El Super is the story of Roberto, a superintendent, who dreams of his warm and friendly homeland, and stubbornly refuses to assimilate into the new culture. 80 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/evhs+999:1130"">vhs 999:1130Ж","â€¢149;Ѭ href=""http://imdb.com/title/tt0079981/"">Credits and other information from Internet Movie DatabaseЖ
"
"English as a Second Language (ESL) (2005)","Directed by Youssef Delara. Cast: Kuno Becker, Danielle Camastra, Treva Etienne, Efrain Figueroa, Harold Gould, Sal Lopez, Lillian Hurst, John Michael Higgins, Maria Conchita Alonso. A stranger in a strange land, Bolivar De La Cruz has just crossed the border from Mexico in search of a better life. In contrast, restless, club-hopping second-generation immigrant Lola has the American Dream at her fingertips but feels like a stranger in her own life, forever caught between appeasing her old-world mother and following her heart. On the surface, despite their shared ethnic heritage, Bolivar and Lola have little in common. But when their lives unexpectedly and violently intersect, these two people from very different sides of the same culture find themselves on a collision course with events that will charnge their lives forever. 105 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+9626"">DVD 9626Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0435642/"">Credits and other information from the Internet Movie DatabaseЖ"
"Extreme Prejudice (1987)","Directed by Walter Hill. Cast: Nick Nolte, Powers Boothe, Michael Ironside, Maria Conchita Alonso, Rip Torn, Clancy Brown, William Forsythe, Matt Mulhern, Larry B. Scott, Dan Tullis Jr., John Dennis Johnston, James Lashly, Marco Rodriguez, Luis Contreras, Carlos Cervantes, Tom ""Tiny"" Lister Jr. El Paso based Texas Ranger Jack Benteen is intent on trying to control the drug trade, and the means breaking up the drug cartel run by his old friend Cash Bailey across the border in Mexico. His girl Sarita has tired of life with him, and returned to her former lover--Cash. Cash's cohorts have killed a local sheriff, and an unofficial, top-secret cadre of American combat veterans (apparently working for the CIA) has arrived to muddy the waters. Are they after Cash, too, or just his cash? A shootout at Cash's Mexican fortress seems inevitable, but who will be there, and on which side? 104 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X6171"">DVD X6171Ж","â€¢149; Ѭ href=""http://www.imdb.com/title/tt0092997/"">Credits and other information from the Internet Movie DatabaseЖ


Reviews and articles:
â€¢149;Fojas, Camilla. ""The 'Narc' in All of Us: Border Media and the War on Drugs: Border Media and the War on Drugs."" In: Border bandits : Hollywood on the southern frontier / Camilla Fojas. Austin : University of Texas Press, 2008. (Ѭ href=""http://site.ebrary.com/lib/berkeley/Doc?id=10273748"">Full-text available onlineЖ [UC Berkeley users only]; Print: Main (Gardner) Stacks; Chicano Studies PN1995.9.M48 F762 2008)

"
"Flashpoint (1984)","Directed by William Tannen. Cast: Kris Kristofferson, Treat Williams, Rip Torn, Tess Harper. Bob Logan and Ernie Wyatt, members of the US Border Patrol in south Texas, unearth the remains of a man buried at the wheel of a jeep in the desert with a box containing $800,000 in cash and two phone numbers. One number is traced to a person in Washington, D.C., while the other dates back twenty years as the number of the Dallas Police Dept. The patrolmen have unwittingly uncovered a conspiracy surrounding the assassination of John F. Kennedy. They race against time and an unknown enemy, fighting to stay alive to expose those involved in the assassination. Based on the novel by George La Fountaine. 95 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X6829"">DVD X6829Ж","â€¢149; Ѭ href=""http://www.imdb.com/title/tt0087268/"">Credits and other information from the Internet Movie DatabaseЖ


See also:
â€¢149;Fojas, Camilla. ""Bordersploitation: Hollywood Border Crossers and Buddy Cops."" symploke, Volume 15, Numbers 1-2, 2007, pp. 80-99 Ѭ href=""http://muse.jhu.edu/journals/symploke/v015/15.1-2.fojas.pdf"">Full-text of this article / review is available:UC users onlyЖ

"
"Flying Down to Rio (1933)","Directed by Thornton Freeland. Cast: Fred Astaire, Ginger Rogers, Delores Del Rio, Gene Raymond, Raul Roulien. This film, containing the first of many Fred Astaire - Ginger Rogers partnerships, concerns a troupe of entertainers stranded in Rio. Songs include ""The Carioca,"" ""Orchids in the Moonlight,"" and the title song. Notable for a brilliantly photographed finale with chorus girls on the wings of flying airplanes, the movie was the musical that broke with the rather contrived Busby Berkeley productions and moved toward a closer integration of musical and narrative elements. Astaire's dance numbers come not as interruptions but as extensions of the plot. Special features: Vintage comedy short: Beer and pretzels with Ted Healy and his Stooges; Classic cartoon: I like mountain music 89 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+6713"">DVD 6713Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0024025/"">Credits and other information from the Internet Movie DatabaseЖ
","See also:","â€¢149;Ѭ href=""http://www.lib.berkeley.edu/MRC/musicalsbib.html#rio"">Fred Astaire bibliographyЖ","â€¢149;Hershfield, Joanne. ""Dolores del Río, Uncomfortably Real: The Economics of Race in Hollywood's Latin American Musicals."" In: Classic Hollywood, classic whiteness / Daniel Bernardi, editor. Minneapolis : University of Minnesota Press, c2001. (Ѭ href=""http://sunsite.berkeley.edu:8080/librarysurvey/library.survey.logic?refUrl=http%3A%2F%2Fsite%2Eebrary%2Ecom%2Flib%2Fberkeley%2FDoc%3Fid%3D10151119"">Full text available onlineЖ (UCB users only); Print: Main (Gardner) Stacks PN1995.9.M56 C59 2001)","â€¢149;Hershfield, Joanne. The invention of Dolores del Río / Joanne Hershfield. Minneapolis : University of Minnesota Press, c2000.","â€¢149;Hershfield, Joanne. Invention of Dolores Del Río University of Minnesota Press, 2000 (Ѭ href=""http://sunsite.berkeley.edu:8080/librarysurvey/library.survey.logic?refUrl=http%3A%2F%2Fsite%2Eebrary%2Ecom%2Flib%2Fberkeley%2FDoc%3Fid%3D10151218"">Full text available onlineЖ [UCB users only]; Print: Main (Gardner) Stacks PN2318.D4 H47 2000; Chicano Studies PN2318.D4 H38 2000)","â€¢149;Swanson, Philip. ""Going Down on Good Neighbours: Imagining América in Hollywood Movies of the 1930s and 1940s (Flying Down to Rio and Down Argentine Way)."" Bulletin of Latin American Research, Jan2010, Vol. 29 Issue 1, p71-84, 14p; Ѭ href=""http://search.ebscohost.com/login.aspx?direct=true&db=a9h&AN=45694039&site=ehost-live"">Full-text of this article / review is available:UC users onlyЖ","â€¢149;Woll, Allen L. ""Hollywood's Good Neighbor Policy: The Latin Image In American Film, 1939-1946."" Journal of Popular Film Issue: 3:4 (1974:Fall) p.278 Ѭ href=""http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pao-us:&rft_dat=xri:pao:article:c432-1974-003-04-000001:1"">Full-text of this article / review is available:UC users onlyЖ"
"The Fragility of Seconds (La fragilidad de los segundos)(2007)","Directed by Matthew Stephen Tompkins and Julio Cesar Cedillo. Cast: Matthew Stephen Tompkins, Julio Cesar Cedillo, Chuck Huber, Francisco Rojero. Its only three days until the border town citizens of Ojinaga, Chihuahua, Mexico fill the streets for the annual revolution parade in honor of Mexico's favorite son, Pancho Villa. Three men, strangers to each other, arrive on the eve of the celebration; one to collect his sister Elena and her child; an FBI agent turned reclusive burnout, looking to disappear; and a grifter just released from the Ojinaga prison. In a matter of seconds, a horrific event shatters everything, and the three men are brought together by destiny. Presented at the International Latino Film Festival held in the San Francisco Bay Area. 108 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X5937"">DVD X5937Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt1507992/"">Credits and other information from the Internet Movie DatabaseЖ
"
"Frida (USA / Canada / Mexico, 2002)","Directed by Julie Taymor. Cast: Salma Hayek, Alfred Molina, Valeria Golino, Mia Maestro, Roger Rees, Diego Luna, Geoffrey Rush, Ashley Judd, Antonio Banderas. A dramatization of the life of Mexican artist Frida Kahlo, from her humble upbringing to the worldwide fame and controversy that surrounded both her and her husband, Diego Rivera. 122 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+1712"">DVD 1712Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0120679/"">Credits and other information from the Internet Movie DatabaseЖ

Ѭ href=""http://www.lib.berkeley.edu/MRC/LatinoBib.html#frida"">See separate bibliography of reviews and articles about this filmЖ"
"Frida (Frida, naturaleza viva) (Mexico, 1984)","Directed by Paul Leduc. Cast: Ofelia Medina, Juan Jose Gurrola, Salvador Sanchez, Max Kerlow, Claudio Brook. On her deathbed, the artist Frida Kahlo recalls her life as a painter and reflects on the effects of her illnesses and injuries and on her relationships with Leon Trotsky, husband Diego Rivera, and others. 1989. 108 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eVideo%2FC+2944"">Video/C 2944Ж","â€¢149;Ѭ href=""http://us.imdb.com/title/tt0087297/"">Credits and other information from the Internet Movie DatabaseЖ","Reviews and articles:

â€¢149;Lynd, Juliet. Art and Politics in Paul Leduc's Frida: Naturaleza viva. RLA: Romance Languages Annual. 10 (2): 696-702. 1998.

"
"From Mexico With Love (2009)","Directed by Jimmy Nickerson. Cast: Kuno Becker, Steven Bauer, Stephen Lang, Alex Nesic, Danay Garcia, Bruce McGill. Hector Villa, migrant farm worker by day and a part-time prizefighter by night, struggles for a better life for himself and his ailing mother. When Hector discovers their rich rancher boss has slashed his mother's salary, he pays the ultimate price for brawling with the boss' thugs: a one-way ticket back over the Mexican border. Beaten up and jobless, Hector joins forces with an old-school trainer and sets his sights on the rancher's boxer son for the ultimate showdown. 97 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X5950"">DVD X5950Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0457355/"">Credits and other information from the Internet Movie DatabaseЖ"
"From Prada to Nada (2010)","Directed by Angel Gracia. Cast: Camilla Belle, Alexa Vega, Wilmer Valderrama, Nicholas D'Agosto, April Bowlby, Kuno Becker, Adriana Barraza. A Latina spin on Jane Austen's ""Sense and Sensibility,"" where two spoiled sisters who have been left penniless after their father's sudden death are forced to move in with their estranged aunt in East Los Angeles. Inspired by Jane Austen's Sense and sensibility. 106 min. ","Ѭ href=""http://oskicat.berkeley.edu/search~S1?/eDVD+X6069"">DVD X6069Ж","â€¢149;Ѭ href=""http://www.imdb.com/title/tt0893412/"">Credits and other information from the Internet Movie DatabaseЖ"
